GENEID,transcript count
ENSMUSG00000108155.2,1
ENSMUSG00000108158.2,1
ENSMUSG00000108166.2,1
ENSMUSG00000108168.2,1
ENSMUSG00000108171.2,1
ENSMUSG00000108173.2,1
ENSMUSG00000108175.2,1
ENSMUSG00000108178.2,1
ENSMUSG00000108181.2,1
ENSMUSG00000108185.2,1
ENSMUSG00000108188.2,1
ENSMUSG00000108190.2,1
ENSMUSG00000108196.2,1
ENSMUSG00000108197.2,1
ENSMUSG00000108199.2,1
ENSMUSG00000108207.3,6
ENSMUSG00000108211.2,1
ENSMUSG00000108215.2,1
ENSMUSG00000108216.2,1
ENSMUSG00000108220.2,1
ENSMUSG00000108224.2,1
ENSMUSG00000108228.3,1
ENSMUSG00000108231.2,1
ENSMUSG00000108234.2,1
ENSMUSG00000108236.2,1
ENSMUSG00000108237.2,1
ENSMUSG00000108242.2,2
ENSMUSG00000108246.2,1
ENSMUSG00000108258.2,1
ENSMUSG00000108265.3,2
ENSMUSG00000108267.2,1
ENSMUSG00000108268.2,1
ENSMUSG00000108270.2,1
ENSMUSG00000108279.2,1
ENSMUSG00000108282.2,1
ENSMUSG00000108288.2,1
ENSMUSG00000108291.2,1
ENSMUSG00000108293.2,1
ENSMUSG00000108297.2,1
ENSMUSG00000108302.2,1
ENSMUSG00000108304.2,1
ENSMUSG00000108306.2,1
ENSMUSG00000108309.2,1
ENSMUSG00000108314.2,1
ENSMUSG00000108316.2,1
ENSMUSG00000108318.2,1
ENSMUSG00000108320.2,1
ENSMUSG00000108321.2,2
ENSMUSG00000108322.4,3
ENSMUSG00000108325.2,1
ENSMUSG00000108330.2,1
ENSMUSG00000108332.2,1
ENSMUSG00000108348.3,1
ENSMUSG00000108350.2,1
ENSMUSG00000108351.2,1
ENSMUSG00000108352.2,1
ENSMUSG00000108353.2,1
ENSMUSG00000108358.2,1
ENSMUSG00000108360.2,1
ENSMUSG00000108363.2,1
ENSMUSG00000108365.2,1
ENSMUSG00000108366.2,1
ENSMUSG00000108368.2,1
ENSMUSG00000108370.2,1
ENSMUSG00000108372.2,1
ENSMUSG00000108373.2,2
ENSMUSG00000108381.2,1
ENSMUSG00000108382.2,1
ENSMUSG00000108389.2,1
ENSMUSG00000108390.2,1
ENSMUSG00000108391.2,1
ENSMUSG00000108393.3,1
ENSMUSG00000108394.2,1
ENSMUSG00000108396.2,1
ENSMUSG00000108398.2,1
ENSMUSG00000108402.2,1
ENSMUSG00000108414.3,27
ENSMUSG00000108415.2,1
ENSMUSG00000108417.3,2
ENSMUSG00000108421.2,1
ENSMUSG00000108422.2,1
ENSMUSG00000108430.2,1
ENSMUSG00000108435.2,1
ENSMUSG00000108437.2,1
ENSMUSG00000108442.2,1
ENSMUSG00000108443.2,1
ENSMUSG00000108446.2,2
ENSMUSG00000108447.2,1
ENSMUSG00000108452.2,1
ENSMUSG00000108455.2,1
ENSMUSG00000108456.2,1
ENSMUSG00000108461.3,1
ENSMUSG00000108466.2,1
ENSMUSG00000108470.2,1
ENSMUSG00000108472.2,1
ENSMUSG00000108474.2,1
ENSMUSG00000108476.2,1
ENSMUSG00000108477.3,1
ENSMUSG00000108478.2,1
ENSMUSG00000108483.2,1
ENSMUSG00000108485.2,1
ENSMUSG00000108489.2,1
ENSMUSG00000108494.2,1
ENSMUSG00000108496.2,1
ENSMUSG00000108500.2,1
ENSMUSG00000108504.2,1
ENSMUSG00000108506.2,1
ENSMUSG00000108507.2,1
ENSMUSG00000108509.2,1
ENSMUSG00000108511.2,1
ENSMUSG00000108513.3,2
ENSMUSG00000108520.2,1
ENSMUSG00000108521.2,1
ENSMUSG00000108522.2,1
ENSMUSG00000108523.2,1
ENSMUSG00000108526.2,1
ENSMUSG00000108528.2,1
ENSMUSG00000108530.2,2
ENSMUSG00000108532.2,2
ENSMUSG00000108533.2,1
ENSMUSG00000108541.2,1
ENSMUSG00000108546.2,1
ENSMUSG00000108547.2,1
ENSMUSG00000108551.2,1
ENSMUSG00000108554.2,1
ENSMUSG00000108562.2,1
ENSMUSG00000108563.2,1
ENSMUSG00000108568.2,1
ENSMUSG00000108573.2,1
ENSMUSG00000108574.2,1
ENSMUSG00000108578.2,1
ENSMUSG00000108584.2,1
ENSMUSG00000108591.2,1
ENSMUSG00000108592.3,2
ENSMUSG00000108597.2,1
ENSMUSG00000108599.2,1
ENSMUSG00000108601.2,1
ENSMUSG00000108603.2,1
ENSMUSG00000108607.3,2
ENSMUSG00000108608.2,2
ENSMUSG00000108609.2,1
ENSMUSG00000108616.3,2
ENSMUSG00000108617.2,1
ENSMUSG00000108618.2,1
ENSMUSG00000108621.3,5
ENSMUSG00000108622.3,2
ENSMUSG00000108623.2,1
ENSMUSG00000108624.2,1
ENSMUSG00000108634.3,1
ENSMUSG00000108635.2,1
ENSMUSG00000108636.2,1
ENSMUSG00000108640.2,1
ENSMUSG00000108647.2,1
ENSMUSG00000108650.2,1
ENSMUSG00000108655.2,1
ENSMUSG00000108657.2,1
ENSMUSG00000108659.2,2
ENSMUSG00000108663.2,1
ENSMUSG00000108668.3,2
ENSMUSG00000108670.2,1
ENSMUSG00000108676.2,1
ENSMUSG00000108677.2,1
ENSMUSG00000108681.2,1
ENSMUSG00000108687.2,1
ENSMUSG00000108689.2,1
ENSMUSG00000108691.2,1
ENSMUSG00000108694.2,1
ENSMUSG00000108701.2,1
ENSMUSG00000108702.2,1
ENSMUSG00000108709.2,2
ENSMUSG00000108711.2,1
ENSMUSG00000108713.3,4
ENSMUSG00000108717.2,1
ENSMUSG00000108724.3,1
ENSMUSG00000108726.2,1
ENSMUSG00000108728.5,1
ENSMUSG00000108736.2,1
ENSMUSG00000108737.2,1
ENSMUSG00000108738.2,3
ENSMUSG00000108748.2,1
ENSMUSG00000108753.2,1
ENSMUSG00000108763.2,2
ENSMUSG00000108764.2,1
ENSMUSG00000108766.2,1
ENSMUSG00000108772.2,1
ENSMUSG00000108776.2,1
ENSMUSG00000108777.2,1
ENSMUSG00000108778.3,3
ENSMUSG00000108780.2,1
ENSMUSG00000108784.2,1
ENSMUSG00000108786.2,1
ENSMUSG00000108788.2,1
ENSMUSG00000108793.2,1
ENSMUSG00000108795.2,1
ENSMUSG00000108801.3,3
ENSMUSG00000108802.2,1
ENSMUSG00000108804.2,1
ENSMUSG00000108806.2,1
ENSMUSG00000108808.2,1
ENSMUSG00000108811.2,2
ENSMUSG00000108812.2,1
ENSMUSG00000108813.2,1
ENSMUSG00000108814.2,1
ENSMUSG00000108818.2,1
ENSMUSG00000108819.2,1
ENSMUSG00000108823.2,1
ENSMUSG00000108830.2,1
ENSMUSG00000108832.2,1
ENSMUSG00000108836.2,1
ENSMUSG00000108842.2,1
ENSMUSG00000108847.3,2
ENSMUSG00000108849.2,1
ENSMUSG00000108860.2,1
ENSMUSG00000108867.2,1
ENSMUSG00000108871.2,1
ENSMUSG00000108874.2,1
ENSMUSG00000108883.2,1
ENSMUSG00000108886.2,1
ENSMUSG00000108888.2,1
ENSMUSG00000108890.2,1
ENSMUSG00000108893.2,1
ENSMUSG00000108895.2,1
ENSMUSG00000108900.2,1
ENSMUSG00000108905.2,1
ENSMUSG00000108911.2,1
ENSMUSG00000108912.2,1
ENSMUSG00000108918.2,1
ENSMUSG00000108920.2,1
ENSMUSG00000108926.2,1
ENSMUSG00000108930.2,1
ENSMUSG00000108940.2,1
ENSMUSG00000108943.2,1
ENSMUSG00000108949.2,1
ENSMUSG00000108954.2,1
ENSMUSG00000108955.2,1
ENSMUSG00000108956.2,1
ENSMUSG00000108957.2,1
ENSMUSG00000108959.2,1
ENSMUSG00000108962.2,1
ENSMUSG00000108967.2,1
ENSMUSG00000108973.2,1
ENSMUSG00000108976.2,1
ENSMUSG00000108977.2,1
ENSMUSG00000108984.2,1
ENSMUSG00000108997.2,1
ENSMUSG00000109002.2,1
ENSMUSG00000109006.4,3
ENSMUSG00000109008.3,1
ENSMUSG00000109009.2,1
ENSMUSG00000109010.2,1
ENSMUSG00000109013.2,1
ENSMUSG00000109015.2,1
ENSMUSG00000109017.2,1
ENSMUSG00000109021.2,2
ENSMUSG00000109029.2,1
ENSMUSG00000109032.4,1
ENSMUSG00000109035.2,1
ENSMUSG00000109038.2,1
ENSMUSG00000109045.2,1
ENSMUSG00000109051.2,1
ENSMUSG00000109055.2,1
ENSMUSG00000109057.2,1
ENSMUSG00000109059.2,1
ENSMUSG00000109061.2,1
ENSMUSG00000109067.2,1
ENSMUSG00000109080.2,1
ENSMUSG00000109082.2,1
ENSMUSG00000109088.3,2
ENSMUSG00000109089.3,15
ENSMUSG00000109095.2,1
ENSMUSG00000109101.2,1
ENSMUSG00000109104.2,1
ENSMUSG00000109106.2,1
ENSMUSG00000109108.2,1
ENSMUSG00000109111.2,2
ENSMUSG00000109112.2,1
ENSMUSG00000109114.2,1
ENSMUSG00000109115.2,1
ENSMUSG00000109118.3,5
ENSMUSG00000109122.2,1
ENSMUSG00000109123.2,1
ENSMUSG00000109125.2,1
ENSMUSG00000109128.2,1
ENSMUSG00000109129.2,1
ENSMUSG00000109130.2,1
ENSMUSG00000109133.2,1
ENSMUSG00000109136.2,1
ENSMUSG00000109137.2,1
ENSMUSG00000109139.2,1
ENSMUSG00000109142.2,1
ENSMUSG00000109149.2,1
ENSMUSG00000109150.2,1
ENSMUSG00000109152.2,1
ENSMUSG00000109157.2,1
ENSMUSG00000109160.2,5
ENSMUSG00000109161.2,1
ENSMUSG00000109162.2,1
ENSMUSG00000109163.2,1
ENSMUSG00000109168.2,1
ENSMUSG00000109171.2,1
ENSMUSG00000109178.2,1
ENSMUSG00000109179.3,1
ENSMUSG00000109181.2,1
ENSMUSG00000109186.2,2
ENSMUSG00000109190.2,1
ENSMUSG00000109191.2,1
ENSMUSG00000109193.2,1
ENSMUSG00000109194.2,1
ENSMUSG00000109198.2,1
ENSMUSG00000109199.2,1
ENSMUSG00000109200.2,1
ENSMUSG00000109203.2,1
ENSMUSG00000109205.2,1
ENSMUSG00000109206.2,1
ENSMUSG00000109207.2,1
ENSMUSG00000109209.2,1
ENSMUSG00000109216.2,1
ENSMUSG00000109217.2,1
ENSMUSG00000109222.2,1
ENSMUSG00000109224.2,1
ENSMUSG00000109228.3,1
ENSMUSG00000109231.2,1
ENSMUSG00000109233.2,1
ENSMUSG00000109235.2,1
ENSMUSG00000109239.2,1
ENSMUSG00000109241.2,1
ENSMUSG00000109243.2,1
ENSMUSG00000109245.2,1
ENSMUSG00000109251.2,1
ENSMUSG00000109256.2,1
ENSMUSG00000109261.2,1
ENSMUSG00000109270.2,1
ENSMUSG00000109271.2,1
ENSMUSG00000109274.3,1
ENSMUSG00000109277.2,1
ENSMUSG00000109279.2,1
ENSMUSG00000109282.2,1
ENSMUSG00000109284.3,8
ENSMUSG00000109286.2,1
ENSMUSG00000109290.2,1
ENSMUSG00000109291.3,1
ENSMUSG00000109293.2,1
ENSMUSG00000109297.2,1
ENSMUSG00000109301.2,1
ENSMUSG00000109302.2,1
ENSMUSG00000109303.2,1
ENSMUSG00000109304.2,1
ENSMUSG00000109305.2,2
ENSMUSG00000109307.2,1
ENSMUSG00000109314.2,1
ENSMUSG00000109321.2,3
ENSMUSG00000109323.2,1
ENSMUSG00000109324.3,14
ENSMUSG00000109326.2,1
ENSMUSG00000109327.2,1
ENSMUSG00000109328.3,1
ENSMUSG00000109329.2,1
ENSMUSG00000109336.2,4
ENSMUSG00000109338.3,1
ENSMUSG00000109341.2,1
ENSMUSG00000109352.2,1
ENSMUSG00000109353.2,1
ENSMUSG00000109356.2,1
ENSMUSG00000109357.2,1
ENSMUSG00000109359.2,1
ENSMUSG00000109362.2,1
ENSMUSG00000109366.3,2
ENSMUSG00000109370.2,1
ENSMUSG00000109372.2,1
ENSMUSG00000109378.2,4
ENSMUSG00000109379.2,1
ENSMUSG00000109382.2,1
ENSMUSG00000109383.2,1
ENSMUSG00000109385.2,1
ENSMUSG00000109387.2,1
ENSMUSG00000109390.2,1
ENSMUSG00000109392.2,1
ENSMUSG00000109394.3,5
ENSMUSG00000109398.3,2
ENSMUSG00000109401.2,1
ENSMUSG00000109404.2,1
ENSMUSG00000109407.2,2
ENSMUSG00000109408.2,4
ENSMUSG00000109413.2,1
ENSMUSG00000109418.2,1
ENSMUSG00000109419.2,1
ENSMUSG00000109420.2,1
ENSMUSG00000109422.2,1
ENSMUSG00000109424.2,1
ENSMUSG00000109431.2,1
ENSMUSG00000109440.3,1
ENSMUSG00000109441.2,1
ENSMUSG00000109448.2,1
ENSMUSG00000109450.2,1
ENSMUSG00000109452.2,1
ENSMUSG00000109454.2,1
ENSMUSG00000109455.2,1
ENSMUSG00000109459.2,1
ENSMUSG00000109460.2,1
ENSMUSG00000109465.2,1
ENSMUSG00000109468.2,1
ENSMUSG00000109472.2,1
ENSMUSG00000109473.2,2
ENSMUSG00000109475.2,1
ENSMUSG00000109480.2,1
ENSMUSG00000109481.2,1
ENSMUSG00000109484.2,1
ENSMUSG00000109491.2,1
ENSMUSG00000109492.2,1
ENSMUSG00000109493.2,2
ENSMUSG00000109495.2,1
ENSMUSG00000109498.2,1
ENSMUSG00000109501.2,1
ENSMUSG00000109505.2,1
ENSMUSG00000109506.2,2
ENSMUSG00000109508.2,1
ENSMUSG00000109509.2,1
ENSMUSG00000109510.2,1
ENSMUSG00000109511.2,5
ENSMUSG00000109515.2,1
ENSMUSG00000109517.2,1
ENSMUSG00000109529.2,1
ENSMUSG00000109536.2,1
ENSMUSG00000109543.2,1
ENSMUSG00000109545.2,1
ENSMUSG00000109549.2,1
ENSMUSG00000109551.2,1
ENSMUSG00000109555.2,1
ENSMUSG00000109556.3,1
ENSMUSG00000109558.2,1
ENSMUSG00000109559.2,1
ENSMUSG00000109560.2,1
ENSMUSG00000109561.2,2
ENSMUSG00000109562.2,1
ENSMUSG00000109565.2,1
ENSMUSG00000109570.2,1
ENSMUSG00000109572.2,1
ENSMUSG00000109574.2,1
ENSMUSG00000109575.2,1
ENSMUSG00000109580.2,1
ENSMUSG00000109585.2,1
ENSMUSG00000109587.2,1
ENSMUSG00000109588.2,1
ENSMUSG00000109590.2,1
ENSMUSG00000109598.2,1
ENSMUSG00000109599.2,1
ENSMUSG00000109600.2,1
ENSMUSG00000109602.3,1
ENSMUSG00000109603.2,1
ENSMUSG00000109604.2,1
ENSMUSG00000109608.2,1
ENSMUSG00000109609.2,1
ENSMUSG00000109610.2,1
ENSMUSG00000109612.2,1
ENSMUSG00000109613.2,1
ENSMUSG00000109614.2,1
ENSMUSG00000109617.2,1
ENSMUSG00000109625.2,1
ENSMUSG00000109627.2,1
ENSMUSG00000109628.3,15
ENSMUSG00000109629.2,1
ENSMUSG00000109632.2,1
ENSMUSG00000109634.2,1
ENSMUSG00000109635.3,1
ENSMUSG00000109636.2,1
ENSMUSG00000109637.2,1
ENSMUSG00000109640.2,1
ENSMUSG00000109644.3,12
ENSMUSG00000109647.2,1
ENSMUSG00000109648.2,1
ENSMUSG00000109649.2,1
ENSMUSG00000109651.2,2
ENSMUSG00000109653.2,1
ENSMUSG00000109663.2,1
ENSMUSG00000109666.2,1
ENSMUSG00000109669.3,1
ENSMUSG00000109673.2,1
ENSMUSG00000109674.2,2
ENSMUSG00000109678.2,1
ENSMUSG00000109679.2,1
ENSMUSG00000109692.2,1
ENSMUSG00000109693.2,1
ENSMUSG00000109695.3,7
ENSMUSG00000109704.2,2
ENSMUSG00000109706.2,1
ENSMUSG00000109708.3,1
ENSMUSG00000109709.2,1
ENSMUSG00000109712.2,1
ENSMUSG00000109713.2,1
ENSMUSG00000109714.3,4
ENSMUSG00000109715.3,1
ENSMUSG00000109716.2,1
ENSMUSG00000109717.2,1
ENSMUSG00000109727.2,1
ENSMUSG00000109732.2,1
ENSMUSG00000109733.2,1
ENSMUSG00000109735.2,1
ENSMUSG00000109736.2,1
ENSMUSG00000109737.2,1
ENSMUSG00000109739.2,1
ENSMUSG00000109741.2,2
ENSMUSG00000109745.2,1
ENSMUSG00000109751.2,1
ENSMUSG00000109761.2,1
ENSMUSG00000109765.3,1
ENSMUSG00000109768.2,1
ENSMUSG00000109769.2,1
ENSMUSG00000109770.3,1
ENSMUSG00000109771.2,3
ENSMUSG00000109772.2,1
ENSMUSG00000109776.2,2
ENSMUSG00000109780.2,1
ENSMUSG00000109781.2,1
ENSMUSG00000109783.2,5
ENSMUSG00000109785.2,1
ENSMUSG00000109787.2,1
ENSMUSG00000109789.2,1
ENSMUSG00000109790.2,1
ENSMUSG00000109792.2,1
ENSMUSG00000109793.2,1
ENSMUSG00000109797.2,1
ENSMUSG00000109799.2,1
ENSMUSG00000109803.2,1
ENSMUSG00000109805.2,1
ENSMUSG00000109809.2,1
ENSMUSG00000109810.2,1
ENSMUSG00000109812.2,1
ENSMUSG00000109814.2,2
ENSMUSG00000109819.2,1
ENSMUSG00000109829.2,1
ENSMUSG00000109833.2,1
ENSMUSG00000109834.2,1
ENSMUSG00000109841.4,27
ENSMUSG00000109844.3,6
ENSMUSG00000109846.2,1
ENSMUSG00000109849.2,1
ENSMUSG00000109852.2,1
ENSMUSG00000109853.2,3
ENSMUSG00000109854.2,1
ENSMUSG00000109855.2,1
ENSMUSG00000109857.3,8
ENSMUSG00000109863.2,1
ENSMUSG00000109865.2,5
ENSMUSG00000109866.2,1
ENSMUSG00000109868.3,4
ENSMUSG00000109869.2,1
ENSMUSG00000109870.2,1
ENSMUSG00000109872.2,1
ENSMUSG00000109873.2,1
ENSMUSG00000109874.2,1
ENSMUSG00000109877.2,7
ENSMUSG00000109881.2,1
ENSMUSG00000109885.2,1
ENSMUSG00000109887.2,3
ENSMUSG00000109888.2,1
ENSMUSG00000109894.2,1
ENSMUSG00000109896.2,1
ENSMUSG00000109898.2,1
ENSMUSG00000109899.2,1
ENSMUSG00000109901.3,1
ENSMUSG00000109904.2,1
ENSMUSG00000109905.2,1
ENSMUSG00000109917.2,1
ENSMUSG00000109927.2,1
ENSMUSG00000109930.2,1
ENSMUSG00000109931.2,1
ENSMUSG00000109933.2,1
ENSMUSG00000109945.2,1
ENSMUSG00000109946.2,2
ENSMUSG00000109947.2,1
ENSMUSG00000109948.2,1
ENSMUSG00000109954.2,1
ENSMUSG00000109956.2,1
ENSMUSG00000109957.2,1
ENSMUSG00000109958.2,1
ENSMUSG00000109959.2,1
ENSMUSG00000109962.2,1
ENSMUSG00000109963.2,1
ENSMUSG00000109964.2,1
ENSMUSG00000109970.2,1
ENSMUSG00000109974.2,1
ENSMUSG00000109975.4,1
ENSMUSG00000109981.2,1
ENSMUSG00000109982.2,1
ENSMUSG00000109984.2,1
ENSMUSG00000109988.2,1
ENSMUSG00000109992.2,1
ENSMUSG00000109998.2,1
ENSMUSG00000110001.3,2
ENSMUSG00000110006.2,1
ENSMUSG00000110010.2,1
ENSMUSG00000110016.2,1
ENSMUSG00000110017.2,2
ENSMUSG00000110020.2,3
ENSMUSG00000110027.3,6
ENSMUSG00000110028.2,1
ENSMUSG00000110030.2,1
ENSMUSG00000110032.2,1
ENSMUSG00000110035.2,1
ENSMUSG00000110038.2,1
ENSMUSG00000110040.2,2
ENSMUSG00000110043.2,1
ENSMUSG00000110047.2,1
ENSMUSG00000110052.2,1
ENSMUSG00000110053.2,1
ENSMUSG00000110057.2,1
ENSMUSG00000110062.2,1
ENSMUSG00000110063.2,1
ENSMUSG00000110067.3,2
ENSMUSG00000110070.2,1
ENSMUSG00000110077.2,1
ENSMUSG00000110079.2,1
ENSMUSG00000110080.3,7
ENSMUSG00000110084.2,1
ENSMUSG00000110086.2,1
ENSMUSG00000110087.2,1
ENSMUSG00000110088.2,1
ENSMUSG00000110091.2,1
ENSMUSG00000110101.2,1
ENSMUSG00000110102.2,1
ENSMUSG00000110104.2,1
ENSMUSG00000110105.2,3
ENSMUSG00000110110.2,1
ENSMUSG00000110115.2,1
ENSMUSG00000110120.2,1
ENSMUSG00000110125.2,1
ENSMUSG00000110126.2,1
ENSMUSG00000110127.2,1
ENSMUSG00000110129.2,1
ENSMUSG00000110139.2,1
ENSMUSG00000110144.2,1
ENSMUSG00000110147.2,1
ENSMUSG00000110148.3,3
ENSMUSG00000110151.3,1
ENSMUSG00000110156.4,3
ENSMUSG00000110157.2,1
ENSMUSG00000110159.2,1
ENSMUSG00000110160.2,1
ENSMUSG00000110162.2,1
ENSMUSG00000110163.2,1
ENSMUSG00000110165.3,3
ENSMUSG00000110166.2,1
ENSMUSG00000110167.2,1
ENSMUSG00000110172.2,1
ENSMUSG00000110173.2,1
ENSMUSG00000110174.2,1
ENSMUSG00000110176.2,1
ENSMUSG00000110179.2,1
ENSMUSG00000110185.3,1
ENSMUSG00000110195.2,8
ENSMUSG00000110197.2,1
ENSMUSG00000110200.2,1
ENSMUSG00000110202.2,1
ENSMUSG00000110205.2,1
ENSMUSG00000110206.2,10
ENSMUSG00000110210.2,1
ENSMUSG00000110211.2,1
ENSMUSG00000110218.2,1
ENSMUSG00000110219.2,1
ENSMUSG00000110221.2,1
ENSMUSG00000110227.2,1
ENSMUSG00000110230.2,1
ENSMUSG00000110234.3,6
ENSMUSG00000110235.3,3
ENSMUSG00000110236.2,1
ENSMUSG00000110237.2,1
ENSMUSG00000110239.3,3
ENSMUSG00000110240.2,1
ENSMUSG00000110244.2,1
ENSMUSG00000110246.3,2
ENSMUSG00000110247.2,1
ENSMUSG00000110248.2,1
ENSMUSG00000110249.2,1
ENSMUSG00000110250.2,1
ENSMUSG00000110256.2,1
ENSMUSG00000110258.2,1
ENSMUSG00000110260.2,2
ENSMUSG00000110264.2,1
ENSMUSG00000110269.2,1
ENSMUSG00000110273.2,1
ENSMUSG00000110275.2,1
ENSMUSG00000110277.3,4
ENSMUSG00000110279.2,1
ENSMUSG00000110281.2,1
ENSMUSG00000110282.2,1
ENSMUSG00000110283.2,1
ENSMUSG00000110287.2,1
ENSMUSG00000110289.2,1
ENSMUSG00000110291.2,1
ENSMUSG00000110296.2,1
ENSMUSG00000110299.2,1
ENSMUSG00000110301.2,1
ENSMUSG00000110302.2,1
ENSMUSG00000110308.2,1
ENSMUSG00000110310.2,1
ENSMUSG00000110312.2,2
ENSMUSG00000110313.2,1
ENSMUSG00000110316.2,1
ENSMUSG00000110317.2,1
ENSMUSG00000110318.2,1
ENSMUSG00000110320.2,1
ENSMUSG00000110326.2,1
ENSMUSG00000110327.2,1
ENSMUSG00000110331.2,1
ENSMUSG00000110332.2,1
ENSMUSG00000110333.2,2
ENSMUSG00000110341.2,1
ENSMUSG00000110342.2,1
ENSMUSG00000110344.2,2
ENSMUSG00000110350.2,1
ENSMUSG00000110353.2,3
ENSMUSG00000110357.3,1
ENSMUSG00000110358.2,2
ENSMUSG00000110360.2,1
ENSMUSG00000110363.2,1
ENSMUSG00000110366.2,2
ENSMUSG00000110368.2,1
ENSMUSG00000110369.2,1
ENSMUSG00000110371.2,1
ENSMUSG00000110373.3,1
ENSMUSG00000110374.2,1
ENSMUSG00000110378.2,1
ENSMUSG00000110385.2,1
ENSMUSG00000110386.2,1
ENSMUSG00000110388.2,1
ENSMUSG00000110390.2,1
ENSMUSG00000110393.4,3
ENSMUSG00000110396.2,1
ENSMUSG00000110400.2,1
ENSMUSG00000110403.2,1
ENSMUSG00000110404.2,1
ENSMUSG00000110405.2,1
ENSMUSG00000110407.2,1
ENSMUSG00000110409.3,1
ENSMUSG00000110411.2,1
ENSMUSG00000110415.2,1
ENSMUSG00000110416.2,1
ENSMUSG00000110419.3,5
ENSMUSG00000110424.3,4
ENSMUSG00000110427.2,1
ENSMUSG00000110429.2,1
ENSMUSG00000110433.2,1
ENSMUSG00000110439.2,1
ENSMUSG00000110441.2,1
ENSMUSG00000110443.2,1
ENSMUSG00000110444.3,6
ENSMUSG00000110446.2,1
ENSMUSG00000110447.2,3
ENSMUSG00000110453.2,1
ENSMUSG00000110455.2,1
ENSMUSG00000110456.2,1
ENSMUSG00000110458.2,1
ENSMUSG00000110459.2,1
ENSMUSG00000110461.2,1
ENSMUSG00000110462.2,1
ENSMUSG00000110468.2,1
ENSMUSG00000110469.2,1
ENSMUSG00000110471.2,1
ENSMUSG00000110475.2,1
ENSMUSG00000110476.2,1
ENSMUSG00000110477.2,1
ENSMUSG00000110481.2,1
ENSMUSG00000110483.2,1
ENSMUSG00000110486.2,1
ENSMUSG00000110498.2,1
ENSMUSG00000110499.2,1
ENSMUSG00000110501.2,1
ENSMUSG00000110504.2,1
ENSMUSG00000110505.2,1
ENSMUSG00000110509.2,1
ENSMUSG00000110510.2,1
ENSMUSG00000110514.2,1
ENSMUSG00000110516.2,1
ENSMUSG00000110517.2,1
ENSMUSG00000110523.3,2
ENSMUSG00000110524.2,1
ENSMUSG00000110525.2,1
ENSMUSG00000110528.2,1
ENSMUSG00000110529.2,1
ENSMUSG00000110530.2,1
ENSMUSG00000110532.2,1
ENSMUSG00000110534.2,2
ENSMUSG00000110537.2,1
ENSMUSG00000110538.2,1
ENSMUSG00000110539.2,1
ENSMUSG00000110540.2,1
ENSMUSG00000110545.2,1
ENSMUSG00000110546.2,1
ENSMUSG00000110547.2,1
ENSMUSG00000110549.2,1
ENSMUSG00000110550.2,1
ENSMUSG00000110559.2,1
ENSMUSG00000110563.2,1
ENSMUSG00000110567.2,1
ENSMUSG00000110573.2,1
ENSMUSG00000110574.2,1
ENSMUSG00000110575.3,1
ENSMUSG00000110580.2,1
ENSMUSG00000110585.2,1
ENSMUSG00000110586.2,2
ENSMUSG00000110588.2,1
ENSMUSG00000110589.2,1
ENSMUSG00000110591.2,1
ENSMUSG00000110592.2,1
ENSMUSG00000110593.2,1
ENSMUSG00000110598.2,1
ENSMUSG00000110599.2,1
ENSMUSG00000110605.3,5
ENSMUSG00000110607.2,2
ENSMUSG00000110611.2,2
ENSMUSG00000110613.3,1
ENSMUSG00000110615.2,4
ENSMUSG00000110617.2,1
ENSMUSG00000110618.2,1
ENSMUSG00000110620.2,1
ENSMUSG00000110622.2,1
ENSMUSG00000110623.2,1
ENSMUSG00000110626.2,1
ENSMUSG00000110630.2,1
ENSMUSG00000110631.2,2
ENSMUSG00000110633.2,1
ENSMUSG00000110635.2,1
ENSMUSG00000110636.3,2
ENSMUSG00000110637.2,1
ENSMUSG00000110643.2,1
ENSMUSG00000110644.2,1
ENSMUSG00000110647.4,2
ENSMUSG00000110648.2,1
ENSMUSG00000110649.2,1
ENSMUSG00000110652.2,2
ENSMUSG00000110653.2,1
ENSMUSG00000110654.2,1
ENSMUSG00000110656.2,1
ENSMUSG00000110661.2,1
ENSMUSG00000110665.2,1
ENSMUSG00000110669.2,1
ENSMUSG00000110672.2,1
ENSMUSG00000110673.2,1
ENSMUSG00000110677.2,1
ENSMUSG00000110679.2,1
ENSMUSG00000110680.2,1
ENSMUSG00000110682.2,1
ENSMUSG00000110683.2,1
ENSMUSG00000110684.3,2
ENSMUSG00000110686.2,1
ENSMUSG00000110692.2,1
ENSMUSG00000110696.2,1
ENSMUSG00000110698.2,1
ENSMUSG00000110701.2,1
ENSMUSG00000110702.2,1
ENSMUSG00000110704.2,1
ENSMUSG00000110706.2,1
ENSMUSG00000110707.2,1
ENSMUSG00000110710.2,1
ENSMUSG00000110711.2,1
ENSMUSG00000110712.2,2
ENSMUSG00000110713.2,1
ENSMUSG00000110716.2,1
ENSMUSG00000110719.2,1
ENSMUSG00000110721.2,1
ENSMUSG00000110722.2,1
ENSMUSG00000110723.2,1
ENSMUSG00000110725.2,1
ENSMUSG00000110727.2,1
ENSMUSG00000110729.2,1
ENSMUSG00000110738.2,1
ENSMUSG00000110740.2,1
ENSMUSG00000110744.2,1
ENSMUSG00000110751.2,1
ENSMUSG00000110752.2,2
ENSMUSG00000110758.2,1
ENSMUSG00000110759.2,1
ENSMUSG00000110760.2,2
ENSMUSG00000110767.2,1
